,HI-LABEL
138497,1
138498,0
138499,1
138500,0
138501,1
138502,1
138503,0
138504,1
138505,1
138506,0
138507,0
138508,1
138509,1
138510,0
138511,1
138512,1
138513,1
138514,1
138515,1
138516,1
138517,1
138518,1
138519,1
138520,1
138521,0
138522,1
138523,1
138524,1
138525,1
138526,1
138527,0
138528,0
138529,1
138530,1
138531,1
138532,1
138533,0
138534,1
138535,0
138536,1
138537,0
138538,0
138539,1
138540,0
138541,1
138542,1
138543,1
138544,1
138545,1
138546,1
138547,1
138548,1
138549,1
138550,1
138551,0
138552,0
138553,1
138554,1
138555,1
138556,1
138557,1
138558,1
138559,1
138560,1
138561,1
138562,1
138563,1
138564,1
138565,1
138566,1
138567,1
138568,1
138569,1
138570,1
138571,1
138572,1
138573,1
138574,0
138575,1
138576,1
138577,1
138578,1
138579,1
138580,0
138581,1
138582,1
138583,1
138584,1
138585,0
138586,1
138587,1
138588,0
138589,0
138590,1
138591,1
138592,1
138593,1
138594,1
138595,1
138596,1
138597,1
138598,1
138599,0
138600,1
138601,1
138602,1
138603,1
138604,1
138605,1
138606,1
138607,1
138608,1
138609,1
138610,1
138611,1
138612,0
138613,1
138614,1
138615,1
138616,1
138617,1
138618,1
138619,1
138620,1
138621,1
138622,1
138623,1
138624,0
138625,1
138626,0
138627,1
138628,1
138629,1
138630,1
138631,1
138632,1
138633,1
138634,1
138635,1
138636,1
138637,1
138638,1
138639,1
138640,1
138641,1
138642,1
138643,1
138644,1
138645,1
138646,0
138647,1
138648,1
138649,0
138650,1
138651,1
138652,1
138653,1
138654,0
138655,1
138656,1
138657,0
138658,0
138659,0
138660,0
138661,1
138662,1
138663,1
138664,0
138665,0
138666,0
138667,1
138668,0
138669,1
138670,0
138671,0
138672,1
138673,1
138674,1
138675,1
138676,1
138677,1
138678,0
138679,1
138680,1
138681,1
138682,1
138683,0
138684,0
138685,0
138686,0
138687,0
138688,1
138689,1
138690,1
138691,0
138692,1
138693,1
138694,1
138695,0
138696,1
138697,0
138698,0
138699,1
138700,1
138701,1
138702,1
138703,1
138704,1
138705,1
138706,1
138707,1
138708,1
138709,1
138710,1
138711,1
138712,1
138713,1
138714,1
138715,1
138716,1
138717,1
138718,1
138719,1
138720,1
138721,1
138722,1
138723,1
138724,1
138725,0
138726,0
138727,0
138728,0
138729,1
138730,1
138731,1
138732,1
138733,1
138734,1
138735,1
138736,1
138737,1
138738,1
138739,1
138740,1
138741,1
138742,0
138743,1
138744,1
138745,1
138746,1
138747,0
138748,0
138749,0
138750,1
138751,1
138752,1
138753,1
138754,1
138755,1
138756,1
138757,1
138758,1
138759,1
138760,1
138761,1
138762,1
138763,1
138764,1
138765,1
138766,0
138767,0
138768,1
138769,1
138770,1
138771,1
138772,0
138773,0
138774,0
138775,0
138776,1
138777,1
138778,1
138779,1
138780,1
138781,1
138782,0
138783,1
138784,1
138785,1
138786,1
138787,1
138788,0
138789,1
138790,0
138791,1
138792,1
138793,1
138794,1
138795,1
138796,0
138797,0
138798,1
138799,0
138800,1
138801,1
138802,1
138803,1
138804,1
138805,0
138806,1
138807,1
138808,0
138809,1
138810,0
138811,1
138812,0
138813,0
138814,1
138815,1
138816,0
138817,0
138818,1
138819,1
138820,1
138821,0
138822,1
138823,1
138824,1
138825,1
138826,1
138827,1
138828,1
138829,1
138830,0
138831,0
138832,0
138833,1
138834,0
138835,1
138836,0
138837,1
138838,1
138839,1
138840,1
138841,1
138842,1
138843,0
138844,0
138845,1
138846,1
138847,1
138848,1
138849,0
138850,0
138851,0
138852,0
138853,1
138854,1
138855,1
138856,0
138857,1
138858,0
138859,0
138860,1
138861,0
138862,1
138863,1
138864,1
138865,1
138866,1
138867,1
138868,1
138869,1
138870,1
138871,0
138872,0
138873,1
138874,1
138875,0
138876,1
138877,1
138878,1
138879,1
138880,1
138881,0
138882,1
138883,1
138884,1
138885,1
138886,1
138887,1
138888,1
138889,1
138890,0
138891,1
138892,1
138893,1
138894,1
138895,0
138896,1
138897,1
138898,1
138899,1
138900,1
138901,1
138902,0
138903,1
138904,1
138905,1
138906,0
138907,0
138908,0
138909,1
138910,1
138911,1
138912,1
138913,1
138914,1
138915,1
138916,1
138917,1
138918,0
138919,1
138920,1
138921,1
138922,1
138923,1
138924,1
138925,1
138926,1
138927,1
138928,1
138929,1
138930,1
138931,1
138932,0
138933,1
138934,0
138935,1
138936,1
138937,1
138938,1
138939,1
138940,1
138941,1
138942,1
138943,1
138944,1
138945,1
138946,1
138947,1
138948,1
138949,1
138950,0
138951,1
138952,1
138953,0
138954,1
138955,1
138956,1
138957,1
138958,0
138959,1
138960,1
138961,0
138962,1
138963,1
138964,0
138965,1
138966,1
138967,1
138968,1
138969,1
138970,1
138971,1
138972,1
138973,1
138974,1
138975,1
138976,1
138977,1
138978,1
138979,1
138980,1
138981,1
138982,1
138983,1
138984,1
138985,1
138986,1
138987,1
138988,1
138989,1
138990,1
138991,1
138992,1
138993,0
138994,1
138995,1
138996,1
138997,1
138998,0
138999,0
139000,1
139001,0
139002,1
139003,1
139004,1
139005,0
139006,1
139007,0
139008,1
139009,1
139010,0
139011,1
139012,1
139013,1
139014,1
139015,0
139016,0
139017,1
139018,0
139019,0
139020,0
139021,1
139022,1
139023,0
139024,1
139025,1
139026,1
139027,1
139028,1
139029,1
139030,1
139031,1
139032,1
139033,1
139034,1
139035,1
139036,0
139037,0
139038,1
139039,1
139040,1
139041,0
139042,1
139043,1
139044,1
139045,1
139046,1
139047,1
139048,0
139049,1
139050,1
139051,1
139052,1
139053,1
139054,1
139055,1
139056,1
139057,0
139058,1
139059,1
139060,1
139061,1
139062,1
139063,0
139064,1
139065,1
139066,0
139067,0
139068,0
139069,1
139070,1
139071,1
139072,0
139073,1
139074,1
139075,0
139076,1
139077,1
139078,0
139079,1
139080,1
139081,1
139082,1
139083,1
139084,1
139085,1
139086,1
139087,1
139088,1
139089,1
139090,1
139091,0
139092,0
139093,0
139094,1
139095,1
139096,1
139097,0
139098,1
139099,1
139100,1
139101,1
139102,0
139103,1
139104,1
139105,1
139106,0
139107,1
139108,1
139109,1
139110,0
139111,1
139112,1
139113,1
139114,1
139115,1
139116,1
139117,1
139118,1
139119,1
139120,1
139121,1
139122,0
139123,1
139124,0
139125,1
139126,1
139127,1
139128,1
139129,0
139130,1
139131,1
139132,1
139133,1
139134,1
139135,1
139136,1
139137,1
139138,1
139139,1
139140,1
139141,1
139142,0
139143,1
139144,1
139145,1
139146,0
139147,1
139148,1
139149,1
139150,1
139151,1
139152,1
139153,1
139154,0
139155,1
139156,0
139157,1
139158,1
139159,0
139160,0
139161,0
139162,1
139163,1
139164,1
139165,1
139166,0
139167,1
139168,0
139169,1
139170,1
139171,1
139172,1
139173,1
139174,1
139175,1
139176,1
139177,1
139178,1
139179,1
139180,1
139181,0
139182,1
139183,0
139184,1
139185,1
139186,1
139187,1
139188,1
139189,1
139190,1
139191,0
139192,1
139193,1
139194,1
139195,0
139196,1
139197,0
139198,1
139199,1
139200,1
139201,1
139202,1
139203,1
139204,1
139205,1
139206,1
139207,1
139208,1
139209,1
139210,1
139211,0
139212,1
139213,1
139214,1
139215,1
139216,1
139217,1
139218,1
139219,1
139220,1
139221,1
139222,1
139223,1
139224,1
139225,1
139226,1
139227,1
139228,1
139229,1
139230,1
139231,1
139232,1
139233,1
139234,1
139235,0
139236,1
139237,1
139238,1
139239,0
139240,1
139241,0
139242,0
139243,0
139244,1
139245,1
139246,1
139247,1
139248,1
139249,1
139250,1
139251,1
139252,1
139253,1
139254,1
139255,0
139256,1
139257,0
139258,1
139259,0
139260,1
139261,1
139262,1
139263,1
139264,1
139265,0
139266,1
139267,1
139268,1
139269,0
139270,1
139271,1
139272,1
139273,1
139274,1
139275,1
139276,1
139277,1
139278,1
139279,1
139280,1
139281,1
139282,1
139283,1
139284,0
139285,1
139286,1
139287,1
139288,1
139289,1
139290,1
139291,1
139292,1
139293,1
139294,1
139295,1
139296,1
139297,1
139298,1
139299,1
139300,1
139301,1
139302,1
139303,0
139304,1
139305,1
139306,0
139307,1
139308,1
139309,0
139310,1
139311,1
139312,1
139313,0
139314,0
139315,1
139316,1
139317,0
139318,1
139319,0
139320,1
139321,1
139322,1
139323,0
139324,0
139325,0
139326,0
139327,1
139328,0
139329,1
139330,1
139331,0
139332,1
139333,1
139334,1
139335,1
139336,1
139337,1
139338,1
139339,1
139340,1
139341,1
139342,0
139343,0
139344,0
139345,1
139346,1
139347,1
139348,1
139349,1
139350,1
139351,1
139352,1
139353,1
139354,1
139355,1
139356,1
139357,1
139358,0
139359,1
139360,0
139361,1
139362,1
139363,0
139364,1
139365,0
139366,1
139367,1
139368,0
139369,1
139370,1
139371,0
139372,0
139373,1
139374,1
139375,1
139376,1
139377,1
139378,0
139379,1
139380,1
139381,1
139382,0
139383,0
139384,1
139385,1
139386,1
139387,1
139388,0
139389,1
139390,1
139391,0
139392,1
139393,1
139394,0
139395,0
139396,1
139397,1
139398,1
139399,1
139400,1
139401,0
139402,0
139403,1
139404,0
139405,1
139406,1
139407,0
139408,1
139409,0
139410,1
139411,1
139412,1
139413,0
139414,1
139415,1
139416,1
139417,1
139418,1
139419,1
139420,1
139421,1
139422,1
139423,0
139424,1
139425,1
139426,1
139427,1
139428,1
139429,1
139430,1
139431,1
139432,1
139433,1
139434,1
139435,1
139436,0
139437,0
139438,0
139439,1
139440,1
139441,0
139442,1
139443,1
139444,1
139445,1
139446,1
139447,1
139448,1
139449,1
139450,1
139451,1
139452,0
139453,1
139454,1
139455,1
139456,1
139457,0
139458,1
139459,1
139460,1
139461,1
139462,1
139463,1
139464,1
139465,1
139466,1
139467,1
139468,1
139469,1
139470,1
139471,1
139472,0
139473,1
139474,1
139475,1
139476,1
139477,1
139478,1
139479,1
139480,1
139481,1
139482,1
139483,1
139484,0
139485,1
139486,1
139487,1
139488,0
139489,0
139490,0
139491,0
139492,0
139493,1
139494,0
139495,1
139496,1
139497,1
139498,1
139499,1
139500,1
139501,0
139502,0
139503,0
139504,1
139505,1
139506,1
139507,0
139508,1
139509,1
139510,0
139511,1
139512,0
139513,0
139514,1
139515,0
139516,1
139517,1
139518,1
139519,0
139520,1
139521,1
139522,1
139523,1
139524,1
139525,1
139526,1
139527,0
139528,1
139529,0
139530,1
139531,1
139532,1
139533,1
139534,1
139535,0
139536,0
139537,1
139538,1
139539,1
139540,1
139541,1
139542,1
139543,0
139544,1
139545,1
139546,0
139547,1
139548,1
139549,1
139550,0
139551,1
139552,1
139553,1
139554,1
139555,0
139556,1
139557,1
139558,1
139559,1
139560,1
139561,1
139562,1
139563,0
139564,1
139565,0
139566,0
139567,1
139568,1
139569,1
139570,0
139571,1
139572,1
139573,1
139574,0
139575,0
139576,0
139577,0
139578,0
139579,1
139580,1
139581,1
139582,1
139583,0
139584,0
139585,1
139586,0
139587,1
139588,0
139589,0
139590,1
139591,1
139592,1
139593,1
139594,1
139595,1
139596,1
139597,1
139598,1
139599,1
139600,1
139601,1
139602,1
139603,1
139604,1
139605,1
139606,0
139607,0
139608,1
139609,1
139610,1
139611,0
139612,1
139613,0
139614,1
139615,0
139616,1
139617,0
139618,1
139619,1
139620,0
139621,1
139622,1
139623,1
139624,1
139625,1
139626,1
139627,1
139628,1
139629,1
139630,1
139631,1
139632,0
139633,1
139634,1
139635,1
139636,1
139637,1
139638,1
139639,1
139640,1
139641,1
139642,1
139643,1
139644,1
139645,1
139646,1
139647,0
139648,1
139649,1
139650,1
139651,1
139652,1
139653,1
139654,1
139655,1
139656,1
139657,1
139658,1
139659,1
139660,1
139661,1
139662,1
139663,0
139664,1
139665,1
139666,0
139667,1
139668,1
139669,1
139670,1
139671,1
139672,1
139673,1
139674,0
139675,1
139676,1
139677,1
139678,0
139679,0
139680,1
139681,0
139682,1
139683,1
139684,0
139685,1
139686,1
139687,1
139688,1
139689,1
139690,1
139691,0
139692,1
139693,0
139694,0
139695,1
139696,1
139697,1
139698,1
139699,1
139700,0
139701,1
139702,1
139703,1
139704,1
139705,1
139706,1
139707,1
139708,0
139709,1
139710,1
139711,1
139712,1
139713,1
139714,1
139715,1
139716,1
139717,1
139718,1
139719,1
139720,1
139721,1
139722,1
139723,1
139724,1
139725,1
139726,1
139727,1
139728,1
139729,1
139730,1
139731,1
139732,1
139733,1
139734,1
139735,1
139736,1
139737,1
139738,0
139739,1
139740,1
139741,1
139742,1
139743,1
139744,1
139745,1
139746,1
139747,1
139748,1
139749,1
139750,1
139751,1
139752,1
139753,1
139754,1
139755,1
139756,1
139757,1
139758,1
139759,1
139760,1
139761,0
139762,1
139763,1
139764,1
139765,1
139766,1
139767,0
139768,1
139769,1
139770,1
139771,1
139772,1
139773,1
139774,1
139775,0
139776,1
139777,1
139778,1
139779,1
139780,0
139781,0
139782,1
139783,0
139784,1
139785,1
139786,1
139787,1
139788,1
139789,1
139790,1
139791,1
139792,0
139793,1
139794,1
139795,1
139796,0
139797,0
139798,1
139799,1
139800,1
139801,1
139802,0
139803,1
139804,1
139805,1
139806,1
139807,1
139808,0
139809,1
139810,1
139811,1
139812,0
139813,1
139814,1
139815,0
139816,1
139817,1
139818,0
139819,1
139820,0
139821,0
139822,1
139823,0
139824,1
139825,0
139826,1
139827,0
139828,1
139829,0
139830,1
139831,1
139832,1
139833,1
139834,1
139835,1
139836,1
139837,1
139838,1
139839,0
139840,0
139841,0
139842,1
139843,1
139844,1
139845,0
139846,1
139847,0
139848,1
139849,1
139850,1
139851,0
139852,1
139853,0
139854,1
139855,1
139856,1
139857,1
139858,0
139859,1
139860,1
139861,1
139862,1
139863,0
139864,1
139865,1
139866,1
139867,1
139868,1
139869,1
139870,1
139871,0
139872,1
139873,1
139874,0
139875,0
139876,1
139877,1
139878,1
139879,1
139880,1
139881,1
139882,0
139883,0
139884,0
139885,1
139886,0
139887,0
139888,1
139889,0
139890,1
139891,1
139892,1
139893,1
139894,1
139895,1
139896,1
139897,1
139898,1
139899,1
139900,1
139901,1
139902,0
139903,1
139904,1
139905,0
139906,1
139907,1
139908,0
139909,0
139910,0
139911,1
139912,1
139913,1
139914,1
139915,1
139916,0
139917,1
139918,0
139919,1
139920,1
139921,1
139922,0
139923,0
139924,1
139925,0
139926,1
139927,1
139928,1
139929,1
139930,1
139931,1
139932,1
139933,1
139934,1
139935,1
139936,1
139937,0
139938,0
139939,0
139940,1
139941,1
139942,0
139943,1
139944,1
139945,1
139946,1
139947,1
139948,1
139949,1
139950,1
139951,1
139952,1
139953,1
139954,1
139955,1
139956,1
139957,1
139958,1
139959,1
139960,1
139961,1
139962,1
139963,1
139964,1
139965,1
139966,1
139967,1
139968,0
139969,1
139970,1
139971,1
139972,1
139973,1
139974,1
139975,1
139976,0
139977,0
139978,1
139979,1
139980,1
139981,1
139982,1
139983,1
139984,1
139985,1
139986,1
139987,1
139988,1
139989,1
139990,1
139991,1
139992,1
139993,1
139994,0
139995,1
139996,1
139997,1
139998,1
139999,1
140000,0
140001,0
140002,0
140003,1
140004,1
140005,1
140006,1
140007,1
140008,0
140009,1
140010,1
140011,1
140012,0
140013,1
140014,1
140015,0
140016,0
140017,1
140018,1
140019,0
140020,0
140021,1
140022,1
140023,0
140024,1
140025,1
140026,1
140027,1
140028,1
140029,0
140030,1
140031,1
140032,1
140033,1
140034,1
140035,1
140036,1
140037,1
140038,1
140039,0
140040,1
140041,1
140042,1
140043,0
140044,1
140045,1
140046,0
140047,1
140048,0
140049,1
140050,1
140051,1
140052,1
140053,1
140054,1
140055,1
140056,1
140057,1
140058,1
140059,0
140060,0
140061,1
140062,1
140063,0
140064,1
140065,1
140066,0
140067,1
140068,1
140069,1
140070,1
140071,0
140072,1
140073,1
140074,0
140075,1
140076,1
140077,0
140078,1
140079,0
140080,1
140081,0
140082,0
140083,0
140084,1
140085,1
140086,1
140087,1
140088,0
140089,0
140090,1
140091,1
140092,1
140093,1
140094,1
140095,1
140096,0
140097,1
140098,1
140099,1
140100,1
140101,0
140102,1
140103,1
140104,1
140105,0
140106,1
140107,1
140108,0
140109,0
140110,0
140111,0
140112,1
140113,1
140114,1
140115,1
140116,1
140117,1
140118,0
140119,1
140120,1
140121,1
140122,1
140123,1
140124,1
140125,1
140126,0
140127,0
140128,1
140129,1
140130,0
140131,0
140132,1
140133,0
140134,1
140135,1
140136,1
140137,1
140138,0
140139,0
140140,1
140141,1
140142,1
140143,1
140144,0
140145,0
140146,1
140147,1
140148,1
140149,1
140150,1
140151,0
140152,0
140153,0
140154,1
140155,1
140156,1
140157,1
140158,1
140159,1
140160,0
140161,0
140162,0
140163,0
140164,1
140165,0
140166,0
140167,1
140168,1
140169,1
140170,1
140171,1
140172,1
140173,1
140174,1
140175,1
140176,1
140177,1
140178,1
140179,1
140180,0
140181,0
140182,0
140183,0
140184,1
140185,1
140186,1
140187,1
140188,1
140189,1
140190,1
140191,0
140192,1
140193,1
140194,0
140195,0
140196,1
140197,1
140198,1
140199,1
140200,1
140201,1
140202,1
140203,1
140204,0
140205,1
140206,1
140207,1
140208,1
140209,1
140210,1
140211,1
140212,0
140213,1
140214,1
140215,1
140216,1
140217,1
140218,0
140219,0
140220,0
140221,1
140222,1
140223,0
140224,1
140225,1
140226,1
140227,1
140228,1
140229,1
140230,1
140231,1
140232,1
140233,0
140234,1
140235,1
140236,0
140237,1
140238,1
140239,0
140240,1
140241,1
140242,1
140243,0
140244,1
140245,1
140246,1
140247,1
140248,1
140249,1
140250,0
140251,1
140252,1
140253,1
140254,1
140255,0
140256,1
140257,1
140258,1
140259,1
140260,1
140261,1
140262,1
140263,1
140264,1
140265,1
140266,1
140267,1
140268,1
140269,1
140270,1
140271,1
140272,1
140273,1
140274,1
140275,1
140276,1
140277,1
140278,1
140279,1
140280,1
140281,1
140282,1
140283,1
140284,1
140285,1
140286,1
140287,0
140288,1
140289,1
140290,1
140291,1
140292,1
140293,1
140294,1
140295,1
140296,1
140297,1
140298,1
140299,1
140300,1
140301,1
140302,1
140303,1
140304,1
140305,1
140306,1
140307,1
140308,0
140309,1
140310,0
140311,0
140312,1
140313,1
140314,1
140315,1
140316,1
140317,1
140318,0
140319,0
140320,1
140321,1
140322,0
140323,1
140324,1
140325,1
140326,1
140327,1
140328,1
140329,1
140330,1
140331,1
140332,1
140333,0
140334,1
140335,1
140336,1
140337,1
140338,1
140339,1
140340,1
140341,0
140342,0
140343,1
140344,1
140345,1
140346,1
140347,1
140348,0
140349,1
140350,1
140351,1
140352,1
140353,1
140354,1
140355,1
140356,1
140357,0
140358,1
140359,1
140360,1
140361,1
140362,1
140363,1
140364,0
140365,1
140366,1
140367,1
140368,0
140369,0
140370,1
140371,1
140372,1
140373,0
140374,1
140375,1
140376,0
140377,0
140378,1
140379,1
140380,1
140381,1
140382,1
140383,1
140384,1
140385,1
140386,1
140387,1
140388,1
140389,1
140390,1
140391,1
140392,1
140393,0
140394,1
140395,1
140396,1
140397,1
140398,1
140399,0
140400,1
140401,1
140402,1
140403,1
140404,0
140405,1
140406,1
140407,1
140408,1
140409,1
140410,1
140411,0
140412,1
140413,1
140414,1
140415,1
140416,0
140417,1
140418,1
140419,1
140420,1
140421,1
140422,1
140423,1
140424,0
140425,1
140426,1
140427,1
140428,1
140429,1
140430,1
140431,1
140432,1
140433,1
140434,0
140435,0
140436,1
140437,1
140438,0
140439,0
140440,0
140441,1
140442,1
140443,1
140444,1
140445,1
140446,1
140447,1
140448,0
140449,0
140450,0
140451,1
140452,1
140453,0
140454,1
140455,0
140456,0
140457,0
140458,1
140459,1
140460,1
140461,1
140462,0
140463,0
140464,1
140465,1
140466,1
140467,0
140468,0
140469,1
140470,1
140471,1
140472,1
140473,1
140474,0
140475,1
140476,1
140477,1
140478,1
140479,1
140480,0
140481,0
140482,0
140483,1
140484,0
140485,0
140486,1
140487,1
140488,0
140489,0
140490,1
140491,1
140492,0
140493,1
140494,1
140495,0
140496,1
140497,0
140498,1
140499,1
140500,0
140501,0
140502,1
140503,1
140504,1
140505,1
140506,1
140507,1
140508,1
140509,1
140510,1
140511,1
140512,1
140513,1
140514,1
140515,1
140516,1
140517,0
140518,1
140519,1
140520,1
140521,1
140522,1
140523,0
140524,1
140525,1
140526,0
140527,1
140528,1
140529,1
140530,0
140531,1
140532,1
140533,1
140534,1
140535,1
140536,1
140537,1
140538,1
140539,1
140540,1
140541,1
140542,1
140543,0
140544,0
140545,0
140546,1
140547,0
140548,1
140549,0
140550,1
140551,1
140552,1
140553,1
140554,0
140555,1
140556,0
140557,1
140558,1
140559,1
140560,1
140561,1
140562,1
140563,0
140564,1
140565,0
140566,1
140567,0
140568,1
140569,0
140570,1
140571,0
140572,1
140573,1
140574,1
140575,1
140576,0
140577,1
140578,0
140579,0
140580,1
140581,0
140582,0
140583,1
140584,0
140585,0
140586,0
140587,0
140588,0
140589,0
140590,0
140591,1
140592,1
140593,1
140594,1
140595,1
140596,1
140597,1
140598,1
140599,1
140600,1
140601,1
140602,1
140603,1
140604,1
140605,1
140606,1
140607,0
140608,1
140609,1
140610,1
140611,0
140612,1
140613,1
140614,1
140615,1
140616,1
140617,1
140618,0
140619,1
140620,1
140621,1
140622,1
140623,0
140624,1
140625,1
140626,1
140627,1
140628,1
140629,1
140630,1
140631,1
140632,1
140633,1
140634,1
140635,1
140636,1
140637,1
140638,0
140639,1
140640,1
140641,1
140642,1
140643,1
140644,1
140645,1
140646,0
140647,1
140648,1
140649,1
140650,1
140651,1
140652,1
140653,1
140654,1
140655,1
140656,1
140657,1
140658,1
140659,0
140660,1
140661,0
140662,1
140663,0
140664,1
140665,1
140666,0
140667,1
140668,1
140669,1
140670,0
140671,0
140672,1
140673,1
140674,1
140675,1
140676,1
140677,1
140678,0
140679,0
140680,0
140681,1
140682,1
140683,0
140684,1
140685,1
140686,1
140687,0
140688,1
140689,1
140690,1
140691,0
140692,1
140693,0
140694,1
140695,0
140696,1
140697,1
140698,0
